type,table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,obs_value
T,T1002,SI,SI,0,D,P51G,C,XDC,2003,1567.166212
T,T1002,SI,SI,0,D,P51G,C,XDC,2004,1709.903641
T,T1002,SI,SI,0,D,P51G,C,XDC,2005,1714.625628
T,T1002,SI,SI,0,D,P51G,C,XDC,2006,1826.259969
T,T1002,SI,SI,0,D,P51G,C,XDC,2007,1835.570942
T,T1002,SI,SI,0,D,P51G,C,XDC,2008,1965.272446
T,T1002,SI,SI,0,D,P51G,C,XDC,2009,1474.148972
T,T1002,SI,SI,0,D,P51G,C,XDC,2010,1406.497598
T,T1002,SI,SI,0,D,P51G,C,XDC,2011,1622.89894
T,T1002,SI,SI,0,D,P51G,C,XDC,2012,1540.027716
T,T1002,SI,SI,0,D,P51G,C,XDC,2013,1603.340662
T,T1002,SI,SI,0,D,P51G,C,XDC,2014,1646.101139
T,T1002,SI,SI,0,D,P51G,C,XDC,2015,1664.16
T,T1002,SI,SI,0,D,P51G,C,XDC,2016,1785.90675
T,T1002,SI,SI,0,D,P51G,C,XDC,2017,2067.014759
T,T1002,SI,SI,0,D,P51G,C,XDC,2018,2312.667224
T,T1002,SI,SI,0,D,P51G,C,XDC,2019,2405.338282
T,T1002,SI,SI,0,D,P51G,C,XDC,2020,2090.281653
T,T1002,SI,SI,0,D,P51G,F,XDC,2000,153.925842
T,T1002,SI,SI,0,D,P51G,F,XDC,2001,147.026523
T,T1002,SI,SI,0,D,P51G,F,XDC,2002,191.184938
T,T1002,SI,SI,0,D,P51G,F,XDC,2003,188.194272
T,T1002,SI,SI,0,D,P51G,F,XDC,2004,223.36658
T,T1002,SI,SI,0,D,P51G,F,XDC,2005,262.051211
T,T1002,SI,SI,0,D,P51G,F,XDC,2006,362.83039
T,T1002,SI,SI,0,D,P51G,F,XDC,2007,409.085472
T,T1002,SI,SI,0,D,P51G,F,XDC,2008,437.486179
T,T1002,SI,SI,0,D,P51G,F,XDC,2009,306.873592
T,T1002,SI,SI,0,D,P51G,F,XDC,2010,219.922647
T,T1002,SI,SI,0,D,P51G,F,XDC,2011,121.720222
T,T1002,SI,SI,0,D,P51G,F,XDC,2012,136.823035
T,T1002,SI,SI,0,D,P51G,F,XDC,2013,120.130863
T,T1002,SI,SI,0,D,P51G,F,XDC,2014,136.747565
T,T1002,SI,SI,0,D,P51G,F,XDC,2015,169.529222
T,T1002,SI,SI,0,D,P51G,F,XDC,2016,180.064936
T,T1002,SI,SI,0,D,P51G,F,XDC,2017,254.093969
T,T1002,SI,SI,0,D,P51G,F,XDC,2018,249.278925
T,T1002,SI,SI,0,D,P51G,F,XDC,2019,275.087669
T,T1002,SI,SI,0,D,P51G,F,XDC,2020,278.113879
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2000,1213.171879
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2001,1137.936994
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2002,1227.608292
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2003,1485.126559
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2004,1590.563973
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2005,1579.597929
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2006,1924.333399
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2007,2368.294913
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2008,2668.352094
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2009,1632.363381
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2010,1225.304517
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2011,1198.259045
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2012,876.0395
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2013,847.944317
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2014,903.470885
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2015,1033.664627
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2016,1220.544862
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2017,1353.810483
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2018,1491.164431
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2019,1370.158699
T,T1002,SI,SI,0,D,P51G,GTI,XDC,2020,1401.757552
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2000,1557.32164
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2001,1445.60898
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2002,1511.105418
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2003,1723.916064
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2004,1901.784235
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2005,1853.830768
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2006,2257.182735
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2007,2784.555683
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2008,3169.523016
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2009,1953.366646
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2010,1494.822418
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2011,1473.639097
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2012,1182.765287
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2013,1131.997353
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2014,1219.140233
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2015,1371.457216
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2016,1584.454749
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2017,1765.705755
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2018,1885.835468
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2019,1816.887143
T,T1002,SI,SI,0,D,P51G,GTJ,XDC,2020,1885.009474
T,T1002,SI,SI,0,D,P51G,J,XDC,2000,344.149761
T,T1002,SI,SI,0,D,P51G,J,XDC,2001,307.671986
T,T1002,SI,SI,0,D,P51G,J,XDC,2002,283.497127
T,T1002,SI,SI,0,D,P51G,J,XDC,2003,238.789506
T,T1002,SI,SI,0,D,P51G,J,XDC,2004,311.220262
T,T1002,SI,SI,0,D,P51G,J,XDC,2005,274.232838
T,T1002,SI,SI,0,D,P51G,J,XDC,2006,332.849336
T,T1002,SI,SI,0,D,P51G,J,XDC,2007,416.260769
T,T1002,SI,SI,0,D,P51G,J,XDC,2008,501.170922
T,T1002,SI,SI,0,D,P51G,J,XDC,2009,321.003266
T,T1002,SI,SI,0,D,P51G,J,XDC,2010,269.517901
T,T1002,SI,SI,0,D,P51G,J,XDC,2011,275.380052
T,T1002,SI,SI,0,D,P51G,J,XDC,2012,306.725788
T,T1002,SI,SI,0,D,P51G,J,XDC,2013,284.053036
T,T1002,SI,SI,0,D,P51G,J,XDC,2014,315.669349
T,T1002,SI,SI,0,D,P51G,J,XDC,2015,337.792589
T,T1002,SI,SI,0,D,P51G,J,XDC,2016,363.909887
T,T1002,SI,SI,0,D,P51G,J,XDC,2017,411.895272
T,T1002,SI,SI,0,D,P51G,J,XDC,2018,394.671037
T,T1002,SI,SI,0,D,P51G,J,XDC,2019,446.728444
T,T1002,SI,SI,0,D,P51G,J,XDC,2020,483.251921
T,T1002,SI,SI,0,D,P51G,K,XDC,2000,214.582608
T,T1002,SI,SI,0,D,P51G,K,XDC,2001,226.326852
T,T1002,SI,SI,0,D,P51G,K,XDC,2002,292.152991
T,T1002,SI,SI,0,D,P51G,K,XDC,2003,274.300572
T,T1002,SI,SI,0,D,P51G,K,XDC,2004,279.604114
T,T1002,SI,SI,0,D,P51G,K,XDC,2005,289.815149
T,T1002,SI,SI,0,D,P51G,K,XDC,2006,228.356334
T,T1002,SI,SI,0,D,P51G,K,XDC,2007,314.099657
T,T1002,SI,SI,0,D,P51G,K,XDC,2008,274.648612
T,T1002,SI,SI,0,D,P51G,K,XDC,2009,241.217594
T,T1002,SI,SI,0,D,P51G,K,XDC,2010,240.679454
T,T1002,SI,SI,0,D,P51G,K,XDC,2011,280.617071
T,T1002,SI,SI,0,D,P51G,K,XDC,2012,283.111879
T,T1002,SI,SI,0,D,P51G,K,XDC,2013,175.257711
T,T1002,SI,SI,0,D,P51G,K,XDC,2014,182.739157
T,T1002,SI,SI,0,D,P51G,K,XDC,2015,210.439455
T,T1002,SI,SI,0,D,P51G,K,XDC,2016,199.074557
T,T1002,SI,SI,0,D,P51G,K,XDC,2017,138.48725
T,T1002,SI,SI,0,D,P51G,K,XDC,2018,159.171294
T,T1002,SI,SI,0,D,P51G,K,XDC,2019,235.60737
T,T1002,SI,SI,0,D,P51G,K,XDC,2020,160.820296
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2000,1124.016605
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2001,1233.438739
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2002,1327.273905
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2003,1318.325144
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2004,1606.710528
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2005,1940.969551
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2006,2040.096276
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2007,2394.510782
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2008,2724.881345
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2009,2222.96009
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2010,1913.753804
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2011,1871.375411
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2012,1690.974624
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2013,1488.426679
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2014,1414.906324
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2015,1482.79357
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2016,1514.301472
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2017,1691.847839
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2018,1819.726211
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2019,2225.759404
T,T1002,SI,SI,0,D,P51G,KTN,XDC,2020,1970.322819
T,T1002,SI,SI,0,D,P51G,L,XDC,2000,651.117384
T,T1002,SI,SI,0,D,P51G,L,XDC,2001,698.398828
T,T1002,SI,SI,0,D,P51G,L,XDC,2002,742.583399
T,T1002,SI,SI,0,D,P51G,L,XDC,2003,771.651284
T,T1002,SI,SI,0,D,P51G,L,XDC,2004,958.508692
T,T1002,SI,SI,0,D,P51G,L,XDC,2005,1229.028348
T,T1002,SI,SI,0,D,P51G,L,XDC,2006,1395.1677
T,T1002,SI,SI,0,D,P51G,L,XDC,2007,1681.532562
T,T1002,SI,SI,0,D,P51G,L,XDC,2008,1950.526808
T,T1002,SI,SI,0,D,P51G,L,XDC,2009,1543.8778
T,T1002,SI,SI,0,D,P51G,L,XDC,2010,1266.811997
T,T1002,SI,SI,0,D,P51G,L,XDC,2011,1123.715703
T,T1002,SI,SI,0,D,P51G,L,XDC,2012,943.110096
T,T1002,SI,SI,0,D,P51G,L,XDC,2013,870.816209
T,T1002,SI,SI,0,D,P51G,L,XDC,2014,835.194982
T,T1002,SI,SI,0,D,P51G,L,XDC,2015,840.090685
T,T1002,SI,SI,0,D,P51G,L,XDC,2016,911.858822
T,T1002,SI,SI,0,D,P51G,L,XDC,2017,1036.767164
T,T1002,SI,SI,0,D,P51G,L,XDC,2018,1124.675167
T,T1002,SI,SI,0,D,P51G,L,XDC,2019,1342.905753
T,T1002,SI,SI,0,D,P51G,L,XDC,2020,1247.114284
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2000,258.316614
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2001,308.713059
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2002,292.537515
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2003,272.373288
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2004,368.597723
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2005,422.126053
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2006,416.572242
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2007,398.878563
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2008,499.705926
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2009,437.864697
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2010,406.262353
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2011,467.042638
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2012,464.752649
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2013,442.352759
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2014,396.972184
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2015,432.26343
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2016,403.368094
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2017,516.593424
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2018,535.87975
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2019,647.246281
T,T1002,SI,SI,0,D,P51G,M_N,XDC,2020,562.388239
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2000,681.225252
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2001,790.642612
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2002,821.885606
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2003,868.365482
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2004,1003.044804
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2005,1075.872411
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2006,1280.131133
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2007,1464.970988
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2008,1691.117265
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2009,1692.225799
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2010,1717.954206
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2011,1314.006987
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2012,1316.891042
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2013,1455.085909
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2014,1802.419829
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2015,1708.184617
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2016,1087.341502
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2017,1137.144753
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2018,1500.468586
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2019,1669.581613
T,T1002,SI,SI,0,D,P51G,OTQ,XDC,2020,1657.414038
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2000,761.409237
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2001,913.808522
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2002,935.883808
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2003,1008.077773
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2004,1132.380714
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2005,1255.729787
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2006,1440.222734
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2007,1682.199708
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2008,1863.201536
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2009,1856.329373
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2010,1859.290985
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2011,1454.991508
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2012,1474.091598
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2013,1542.832886
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2014,1879.263309
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2015,1837.968072
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2016,1240.304557
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2017,1306.352526
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2018,1695.338314
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2019,1812.595766
T,T1002,SI,SI,0,D,P51G,OTU,XDC,2020,1760.079156
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2000,80.183984
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2001,123.16591
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2002,113.998202
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2003,139.712291
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2004,129.33591
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2005,179.857377
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2006,160.0916
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2007,217.22872
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2008,172.084271
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2009,164.103574
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2010,141.336779
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2011,140.98452
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2012,157.200556
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2013,87.746977
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2014,76.843479
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2015,129.783455
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2016,152.963056
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2017,169.207772
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2018,194.869728
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2019,143.014153
T,T1002,SI,SI,0,D,P51G,RTU,XDC,2020,102.665117
T,T1002,SI,SI,0,D,P51G,_T,XDC,2000,5168.641675
T,T1002,SI,SI,0,D,P51G,_T,XDC,2001,5572.661338
T,T1002,SI,SI,0,D,P51G,_T,XDC,2002,5786.541561
T,T1002,SI,SI,0,D,P51G,_T,XDC,2003,6411.292436
T,T1002,SI,SI,0,D,P51G,_T,XDC,2004,7187.620224
T,T1002,SI,SI,0,D,P51G,_T,XDC,2005,7742.155228
T,T1002,SI,SI,0,D,P51G,_T,XDC,2006,8731.617812
T,T1002,SI,SI,0,D,P51G,_T,XDC,2007,10048.978111
T,T1002,SI,SI,0,D,P51G,_T,XDC,2008,11166.450555
T,T1002,SI,SI,0,D,P51G,_T,XDC,2009,8748.53811
T,T1002,SI,SI,0,D,P51G,_T,XDC,2010,7666.088577
T,T1002,SI,SI,0,D,P51G,_T,XDC,2011,7391.117889
T,T1002,SI,SI,0,D,P51G,_T,XDC,2012,6899.619869
T,T1002,SI,SI,0,D,P51G,_T,XDC,2013,7157.296009
T,T1002,SI,SI,0,D,P51G,_T,XDC,2014,7191.00165
T,T1002,SI,SI,0,D,P51G,_T,XDC,2015,7247.801161
T,T1002,SI,SI,0,D,P51G,_T,XDC,2016,7028.674857
T,T1002,SI,SI,0,D,P51G,_T,XDC,2017,7879.838326
T,T1002,SI,SI,0,D,P51G,_T,XDC,2018,8869.292879
T,T1002,SI,SI,0,D,P51G,_T,XDC,2019,9495.580223
T,T1002,SI,SI,0,D,P51G,_T,XDC,2020,8870.048191
T,T1002,SI,SI0,1,D,P51G,A,XDC,2000,146.702453
T,T1002,SI,SI0,1,D,P51G,A,XDC,2001,171.284782
T,T1002,SI,SI0,1,D,P51G,A,XDC,2002,198.53215
T,T1002,SI,SI0,1,D,P51G,A,XDC,2003,209.016739
T,T1002,SI,SI0,1,D,P51G,A,XDC,2004,196.366652
T,T1002,SI,SI0,1,D,P51G,A,XDC,2005,221.464235
T,T1002,SI,SI0,1,D,P51G,A,XDC,2006,232.716941
T,T1002,SI,SI0,1,D,P51G,A,XDC,2007,248.405434
T,T1002,SI,SI0,1,D,P51G,A,XDC,2008,291.422557
T,T1002,SI,SI0,1,D,P51G,A,XDC,2009,270.316709
T,T1002,SI,SI0,1,D,P51G,A,XDC,2010,202.10623
T,T1002,SI,SI0,1,D,P51G,A,XDC,2011,221.365289
T,T1002,SI,SI0,1,D,P51G,A,XDC,2012,229.010389
T,T1002,SI,SI0,1,D,P51G,A,XDC,2013,236.19358
T,T1002,SI,SI0,1,D,P51G,A,XDC,2014,250.923678
T,T1002,SI,SI0,1,D,P51G,A,XDC,2015,284.520193
T,T1002,SI,SI0,1,D,P51G,A,XDC,2016,309.759121
T,T1002,SI,SI0,1,D,P51G,A,XDC,2017,352.516771
T,T1002,SI,SI0,1,D,P51G,A,XDC,2018,423.313086
T,T1002,SI,SI0,1,D,P51G,A,XDC,2019,434.126488
T,T1002,SI,SI0,1,D,P51G,A,XDC,2020,361.49041
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2000,1425.265897
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2001,1661.493792
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2002,1622.561342
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2003,1963.762443
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2004,2127.011516
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2005,2208.109677
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2006,2398.568737
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2007,2530.221032
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2008,2679.93592
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2009,2138.6917
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2010,1976.192493
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2011,2248.026363
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2012,2185.954935
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2013,2637.714647
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2014,2290.02054
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2015,2101.532888
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2016,2199.790021
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2017,2509.321466
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2018,2795.800874
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2019,2931.123753
T,T1002,SI,SI0,1,D,P51G,BTE,XDC,2020,2615.032454
T,T1002,SI,SI0,1,D,P51G,C,XDC,2000,1076.210355
T,T1002,SI,SI0,1,D,P51G,C,XDC,2001,1323.293979
T,T1002,SI,SI0,1,D,P51G,C,XDC,2002,1249.805178
T,T1002,SI,SI0,1,D,P51G,C,XDC,2003,1567.166212
T,T1002,SI,SI0,1,D,P51G,C,XDC,2004,1709.903641
T,T1002,SI,SI0,1,D,P51G,C,XDC,2005,1714.625628
T,T1002,SI,SI0,1,D,P51G,C,XDC,2006,1826.259969
T,T1002,SI,SI0,1,D,P51G,C,XDC,2007,1835.570942
T,T1002,SI,SI0,1,D,P51G,C,XDC,2008,1965.272446
T,T1002,SI,SI0,1,D,P51G,C,XDC,2009,1474.148972
T,T1002,SI,SI0,1,D,P51G,C,XDC,2010,1406.497598
T,T1002,SI,SI0,1,D,P51G,C,XDC,2011,1622.89894
T,T1002,SI,SI0,1,D,P51G,C,XDC,2012,1540.027716
T,T1002,SI,SI0,1,D,P51G,C,XDC,2013,1603.340662
T,T1002,SI,SI0,1,D,P51G,C,XDC,2014,1646.101139
T,T1002,SI,SI0,1,D,P51G,C,XDC,2015,1664.16
T,T1002,SI,SI0,1,D,P51G,C,XDC,2016,1785.90675
T,T1002,SI,SI0,1,D,P51G,C,XDC,2017,2067.014759
T,T1002,SI,SI0,1,D,P51G,C,XDC,2018,2312.667224
T,T1002,SI,SI0,1,D,P51G,C,XDC,2019,2405.338282
T,T1002,SI,SI0,1,D,P51G,C,XDC,2020,2090.281653
T,T1002,SI,SI0,1,D,P51G,F,XDC,2000,153.925842
T,T1002,SI,SI0,1,D,P51G,F,XDC,2001,147.026523
T,T1002,SI,SI0,1,D,P51G,F,XDC,2002,191.184938
T,T1002,SI,SI0,1,D,P51G,F,XDC,2003,188.194272
T,T1002,SI,SI0,1,D,P51G,F,XDC,2004,223.36658
T,T1002,SI,SI0,1,D,P51G,F,XDC,2005,262.051211
T,T1002,SI,SI0,1,D,P51G,F,XDC,2006,362.83039
T,T1002,SI,SI0,1,D,P51G,F,XDC,2007,409.085472
T,T1002,SI,SI0,1,D,P51G,F,XDC,2008,437.486179
T,T1002,SI,SI0,1,D,P51G,F,XDC,2009,306.873592
T,T1002,SI,SI0,1,D,P51G,F,XDC,2010,219.922647
T,T1002,SI,SI0,1,D,P51G,F,XDC,2011,121.720222
T,T1002,SI,SI0,1,D,P51G,F,XDC,2012,136.823035
T,T1002,SI,SI0,1,D,P51G,F,XDC,2013,120.130863
T,T1002,SI,SI0,1,D,P51G,F,XDC,2014,136.747565
T,T1002,SI,SI0,1,D,P51G,F,XDC,2015,169.529222
T,T1002,SI,SI0,1,D,P51G,F,XDC,2016,180.064936
T,T1002,SI,SI0,1,D,P51G,F,XDC,2017,254.093969
T,T1002,SI,SI0,1,D,P51G,F,XDC,2018,249.278925
T,T1002,SI,SI0,1,D,P51G,F,XDC,2019,275.087669
T,T1002,SI,SI0,1,D,P51G,F,XDC,2020,278.113879
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2000,1213.171879
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2001,1137.936994
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2002,1227.608292
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2003,1485.126559
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2004,1590.563973
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2005,1579.597929
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2006,1924.333399
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2007,2368.294913
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2008,2668.352094
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2009,1632.363381
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2010,1225.304517
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2011,1198.259045
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2012,876.0395
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2013,847.944317
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2014,903.470885
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2015,1033.664627
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2016,1220.544862
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2017,1353.810483
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2018,1491.164431
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2019,1370.158699
T,T1002,SI,SI0,1,D,P51G,GTI,XDC,2020,1401.757552
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2000,1557.32164
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2001,1445.60898
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2002,1511.105418
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2003,1723.916064
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2004,1901.784235
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2005,1853.830768
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2006,2257.182735
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2007,2784.555683
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2008,3169.523016
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2009,1953.366646
T,T1002,SI,SI0,1,D,P51G,GTJ,XDC,2010,1494.822418
