type,table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,obs_value
T,T1200,AL,AL01,2,B,B1G,F,XDC,2020,29642.73
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2008,42468.95
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2009,45854.2
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2010,46991.98
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2011,49077.63
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2012,51165.44
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2013,46153.34
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2014,46920.37
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2015,50451.66
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2016,53902.95
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2017,54812.79
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2018,58321.39
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2019,63484.3
T,T1200,AL,AL01,2,B,B1G,GTI,XDC,2020,57244.13
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2008,52061.83
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2009,55499.18
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2010,55881.06
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2011,53517.16
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2012,55216.85
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2013,49990.06
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2014,52345.94
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2015,56776.5
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2016,59477.52
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2017,60483.48
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2018,63729.23
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2019,69344.79
T,T1200,AL,AL01,2,B,B1G,GTJ,XDC,2020,63598.5
T,T1200,AL,AL01,2,B,B1G,J,XDC,2008,9592.89
T,T1200,AL,AL01,2,B,B1G,J,XDC,2009,9644.98
T,T1200,AL,AL01,2,B,B1G,J,XDC,2010,8889.09
T,T1200,AL,AL01,2,B,B1G,J,XDC,2011,4439.54
T,T1200,AL,AL01,2,B,B1G,J,XDC,2012,4051.41
T,T1200,AL,AL01,2,B,B1G,J,XDC,2013,3836.73
T,T1200,AL,AL01,2,B,B1G,J,XDC,2014,5425.55
T,T1200,AL,AL01,2,B,B1G,J,XDC,2015,6324.85
T,T1200,AL,AL01,2,B,B1G,J,XDC,2016,5574.57
T,T1200,AL,AL01,2,B,B1G,J,XDC,2017,5670.69
T,T1200,AL,AL01,2,B,B1G,J,XDC,2018,5407.84
T,T1200,AL,AL01,2,B,B1G,J,XDC,2019,5860.49
T,T1200,AL,AL01,2,B,B1G,J,XDC,2020,6354.37
T,T1200,AL,AL01,2,B,B1G,K,XDC,2008,4293.6
T,T1200,AL,AL01,2,B,B1G,K,XDC,2009,3841.31
T,T1200,AL,AL01,2,B,B1G,K,XDC,2010,4107.43
T,T1200,AL,AL01,2,B,B1G,K,XDC,2011,4634.1
T,T1200,AL,AL01,2,B,B1G,K,XDC,2012,5339.07
T,T1200,AL,AL01,2,B,B1G,K,XDC,2013,4958.33
T,T1200,AL,AL01,2,B,B1G,K,XDC,2014,5742.41
T,T1200,AL,AL01,2,B,B1G,K,XDC,2015,6365.54
T,T1200,AL,AL01,2,B,B1G,K,XDC,2016,5843.01
T,T1200,AL,AL01,2,B,B1G,K,XDC,2017,9029.58
T,T1200,AL,AL01,2,B,B1G,K,XDC,2018,9166.3
T,T1200,AL,AL01,2,B,B1G,K,XDC,2019,9332.36
T,T1200,AL,AL01,2,B,B1G,K,XDC,2020,9420.7
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2008,27204.47
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2009,27147.23
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2010,28858.56
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2011,31414.34
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2012,34242.41
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2013,35018.69
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2014,36744.78
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2015,38842.39
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2016,37815.75
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2017,43049.82
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2018,45106.94
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2019,48209.21
T,T1200,AL,AL01,2,B,B1G,KTN,XDC,2020,48808.1
T,T1200,AL,AL01,2,B,B1G,L,XDC,2008,17676.74
T,T1200,AL,AL01,2,B,B1G,L,XDC,2009,18047.8
T,T1200,AL,AL01,2,B,B1G,L,XDC,2010,18374.22
T,T1200,AL,AL01,2,B,B1G,L,XDC,2011,18916.1
T,T1200,AL,AL01,2,B,B1G,L,XDC,2012,19645.52
T,T1200,AL,AL01,2,B,B1G,L,XDC,2013,21165.8
T,T1200,AL,AL01,2,B,B1G,L,XDC,2014,21016.61
T,T1200,AL,AL01,2,B,B1G,L,XDC,2015,21012.45
T,T1200,AL,AL01,2,B,B1G,L,XDC,2016,21118.39
T,T1200,AL,AL01,2,B,B1G,L,XDC,2017,21400.74
T,T1200,AL,AL01,2,B,B1G,L,XDC,2018,21484.01
T,T1200,AL,AL01,2,B,B1G,L,XDC,2019,23164.1
T,T1200,AL,AL01,2,B,B1G,L,XDC,2020,25304.06
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2008,5234.13
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2009,5258.14
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2010,6376.92
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2011,7864.11
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2012,9257.82
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2013,8894.55
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2014,9985.76
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2015,11464.41
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2016,10854.34
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2017,12619.5
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2018,14456.63
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2019,15712.76
T,T1200,AL,AL01,2,B,B1G,M_N,XDC,2020,14083.34
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2008,24292.63
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2009,28227.67
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2010,30664.18
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2011,32349.99
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2012,33045.15
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2013,34181.24
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2014,34118.53
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2015,34017.01
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2016,34927.9
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2017,38988.77
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2018,40493.27
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2019,43043.18
T,T1200,AL,AL01,2,B,B1G,OTQ,XDC,2020,41560.94
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2008,27799.63
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2009,32560.39
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2010,39531.17
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2011,39908.9
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2012,37241.64
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2013,38454.12
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2014,39094.07
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2015,39044.71
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2016,40238.51
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2017,45217.41
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2018,46937.45
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2019,48902.62
T,T1200,AL,AL01,2,B,B1G,OTU,XDC,2020,47624.51
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2008,3507
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2009,4332.71
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2010,8866.98
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2011,7558.91
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2012,4196.48
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2013,4272.89
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2014,4975.54
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2015,5027.7
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2016,5310.6
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2017,6228.64
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2018,6444.18
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2019,5859.44
T,T1200,AL,AL01,2,B,B1G,RTU,XDC,2020,6063.57
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2008,221410.77
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2009,236723.6
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2010,266491.25
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2011,270270.46
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2012,276761.98
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2013,278559.21
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2014,279819.75
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2015,296855.52
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2016,307048.13
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2017,317207.77
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2018,329749.31
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2019,340337.55
T,T1200,AL,AL01,2,B,B1G,_T,XDC,2020,326557.45
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2008,889.879
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2009,879.498
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2010,871.749
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2011,864.872
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2012,857.078
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2013,848.962
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2014,840.674
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2015,833.689
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2016,828.935
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2017,823.358
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2018,816.776
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2019,809.234
T,T1200,AL,AL01,2,_Z,POP,_Z,PS,2020,801.326
T,T1200,AL,AL011,3,B,B1G,A,XDC,2008,10355.71
T,T1200,AL,AL011,3,B,B1G,A,XDC,2009,10937.68
T,T1200,AL,AL011,3,B,B1G,A,XDC,2010,12946.55
T,T1200,AL,AL011,3,B,B1G,A,XDC,2011,12897.57
T,T1200,AL,AL011,3,B,B1G,A,XDC,2012,16838.15
T,T1200,AL,AL011,3,B,B1G,A,XDC,2013,17251.59
T,T1200,AL,AL011,3,B,B1G,A,XDC,2014,17427.78
T,T1200,AL,AL011,3,B,B1G,A,XDC,2015,18019.63
T,T1200,AL,AL011,3,B,B1G,A,XDC,2016,18129.47
T,T1200,AL,AL011,3,B,B1G,A,XDC,2017,16769.8
T,T1200,AL,AL011,3,B,B1G,A,XDC,2018,18417.65
T,T1200,AL,AL011,3,B,B1G,A,XDC,2019,17973.67
T,T1200,AL,AL011,3,B,B1G,A,XDC,2020,18608.06
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2008,5622.43
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2009,6265.45
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2010,7552.37
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2011,5278.89
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2012,5242.51
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2013,6007.01
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2014,7012.64
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2015,9322.14
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2016,10571.08
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2017,11687.15
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2018,11778.94
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2019,10457.26
T,T1200,AL,AL011,3,B,B1G,BTE,XDC,2020,8039.75
T,T1200,AL,AL011,3,B,B1G,C,XDC,2008,861.38
T,T1200,AL,AL011,3,B,B1G,C,XDC,2009,816.15
T,T1200,AL,AL011,3,B,B1G,C,XDC,2010,1156.14
T,T1200,AL,AL011,3,B,B1G,C,XDC,2011,654.51
T,T1200,AL,AL011,3,B,B1G,C,XDC,2012,759.58
T,T1200,AL,AL011,3,B,B1G,C,XDC,2013,464.58
T,T1200,AL,AL011,3,B,B1G,C,XDC,2014,790.23
T,T1200,AL,AL011,3,B,B1G,C,XDC,2015,482.84
T,T1200,AL,AL011,3,B,B1G,C,XDC,2016,539.05
T,T1200,AL,AL011,3,B,B1G,C,XDC,2017,625.12
T,T1200,AL,AL011,3,B,B1G,C,XDC,2018,666.52
T,T1200,AL,AL011,3,B,B1G,C,XDC,2019,937.65
T,T1200,AL,AL011,3,B,B1G,C,XDC,2020,765.18
T,T1200,AL,AL011,3,B,B1G,F,XDC,2008,2107.96
T,T1200,AL,AL011,3,B,B1G,F,XDC,2009,2110.55
T,T1200,AL,AL011,3,B,B1G,F,XDC,2010,2324.63
T,T1200,AL,AL011,3,B,B1G,F,XDC,2011,2332.11
T,T1200,AL,AL011,3,B,B1G,F,XDC,2012,2253.49
T,T1200,AL,AL011,3,B,B1G,F,XDC,2013,1986.32
T,T1200,AL,AL011,3,B,B1G,F,XDC,2014,1900.2
T,T1200,AL,AL011,3,B,B1G,F,XDC,2015,1829.79
T,T1200,AL,AL011,3,B,B1G,F,XDC,2016,1788.21
T,T1200,AL,AL011,3,B,B1G,F,XDC,2017,1975.28
T,T1200,AL,AL011,3,B,B1G,F,XDC,2018,1673.81
T,T1200,AL,AL011,3,B,B1G,F,XDC,2019,1641.72
T,T1200,AL,AL011,3,B,B1G,F,XDC,2020,1956.64
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2008,2167.56
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2009,2301.35
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2010,2244.54
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2011,2666.43
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2012,3706.35
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2013,2793.05
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2014,2829.96
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2015,3006.81
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2016,3347.13
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2017,2830.52
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2018,3106.58
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2019,3371.95
T,T1200,AL,AL011,3,B,B1G,GTI,XDC,2020,2683.3
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2008,3395.48
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2009,3523.45
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2010,3287.82
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2011,3213.27
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2012,4202.06
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2013,3265.02
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2014,3379.8
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2015,3796.65
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2016,4065.68
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2017,3489.17
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2018,3747.23
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2019,3955.32
T,T1200,AL,AL011,3,B,B1G,GTJ,XDC,2020,3414.04
T,T1200,AL,AL011,3,B,B1G,J,XDC,2008,1227.92
T,T1200,AL,AL011,3,B,B1G,J,XDC,2009,1222.1
T,T1200,AL,AL011,3,B,B1G,J,XDC,2010,1043.28
T,T1200,AL,AL011,3,B,B1G,J,XDC,2011,546.85
T,T1200,AL,AL011,3,B,B1G,J,XDC,2012,495.71
T,T1200,AL,AL011,3,B,B1G,J,XDC,2013,471.97
T,T1200,AL,AL011,3,B,B1G,J,XDC,2014,549.83
T,T1200,AL,AL011,3,B,B1G,J,XDC,2015,789.84
T,T1200,AL,AL011,3,B,B1G,J,XDC,2016,718.55
T,T1200,AL,AL011,3,B,B1G,J,XDC,2017,658.65
T,T1200,AL,AL011,3,B,B1G,J,XDC,2018,640.65
T,T1200,AL,AL011,3,B,B1G,J,XDC,2019,583.37
T,T1200,AL,AL011,3,B,B1G,J,XDC,2020,730.75
T,T1200,AL,AL011,3,B,B1G,K,XDC,2008,262.71
T,T1200,AL,AL011,3,B,B1G,K,XDC,2009,235.03
T,T1200,AL,AL011,3,B,B1G,K,XDC,2010,299.84
T,T1200,AL,AL011,3,B,B1G,K,XDC,2011,338.29
T,T1200,AL,AL011,3,B,B1G,K,XDC,2012,596.61
T,T1200,AL,AL011,3,B,B1G,K,XDC,2013,559.92
T,T1200,AL,AL011,3,B,B1G,K,XDC,2014,648.47
T,T1200,AL,AL011,3,B,B1G,K,XDC,2015,718.84
T,T1200,AL,AL011,3,B,B1G,K,XDC,2016,659.83
T,T1200,AL,AL011,3,B,B1G,K,XDC,2017,738.78
T,T1200,AL,AL011,3,B,B1G,K,XDC,2018,916.63
T,T1200,AL,AL011,3,B,B1G,K,XDC,2019,1883.59
T,T1200,AL,AL011,3,B,B1G,K,XDC,2020,1690.89
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2008,1546.17
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2009,1558.47
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2010,1586.22
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2011,2454.15
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2012,2406.36
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2013,2569.62
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2014,2588.35
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2015,2301.87
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2016,2409.79
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2017,2472.34
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2018,3268.87
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2019,3779.8
T,T1200,AL,AL011,3,B,B1G,KTN,XDC,2020,4316.27
T,T1200,AL,AL011,3,B,B1G,L,XDC,2008,1146.57
T,T1200,AL,AL011,3,B,B1G,L,XDC,2009,1159.01
T,T1200,AL,AL011,3,B,B1G,L,XDC,2010,1180.77
T,T1200,AL,AL011,3,B,B1G,L,XDC,2011,1271.21
T,T1200,AL,AL011,3,B,B1G,L,XDC,2012,1211.24
T,T1200,AL,AL011,3,B,B1G,L,XDC,2013,1427.51
T,T1200,AL,AL011,3,B,B1G,L,XDC,2014,1322.4
T,T1200,AL,AL011,3,B,B1G,L,XDC,2015,1314.51
T,T1200,AL,AL011,3,B,B1G,L,XDC,2016,1298.38
T,T1200,AL,AL011,3,B,B1G,L,XDC,2017,1343.31
T,T1200,AL,AL011,3,B,B1G,L,XDC,2018,1599.82
T,T1200,AL,AL011,3,B,B1G,L,XDC,2019,1487.94
T,T1200,AL,AL011,3,B,B1G,L,XDC,2020,1485.3
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2008,136.89
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2009,164.43
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2010,105.61
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2011,844.65
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2012,598.51
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2013,582.19
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2014,617.48
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2015,268.52
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2016,451.58
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2017,390.24
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2018,752.42
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2019,408.27
T,T1200,AL,AL011,3,B,B1G,M_N,XDC,2020,1140.07
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2008,4187.31
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2009,4892.33
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2010,5232.59
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2011,5470.53
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2012,5434.65
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2013,5650.98
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2014,5749.18
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2015,5639.9
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2016,5623.09
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2017,6285.98
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2018,6183.02
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2019,6550.26
T,T1200,AL,AL011,3,B,B1G,OTQ,XDC,2020,5631.35
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2008,4414.75
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2009,5184.93
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2010,6012.68
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2011,6134.74
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2012,5816.77
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2013,6081.89
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2014,6121.85
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2015,5877.62
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2016,5950.77
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2017,6634.55
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2018,6687.37
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2019,6872.39
T,T1200,AL,AL011,3,B,B1G,OTU,XDC,2020,5977.62
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2008,227.44
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2009,292.59
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2010,780.09
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2011,664.21
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2012,382.11
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2013,430.91
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2014,372.67
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2015,237.72
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2016,327.68
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2017,348.56
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2018,504.35
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2019,322.13
T,T1200,AL,AL011,3,B,B1G,RTU,XDC,2020,346.28
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2008,27442.48
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2009,29580.53
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2010,33710.27
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2011,32310.73
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2012,36759.34
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2013,37161.46
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2014,38430.63
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2015,41147.71
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2016,42915
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2017,43028.28
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2018,45573.87
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2019,44680.17
T,T1200,AL,AL011,3,B,B1G,_T,XDC,2020,42312.39
T,T1200,AL,AL011,3,_Z,POP,_Z,PS,2008,155.391
T,T1200,AL,AL011,3,_Z,POP,_Z,PS,2009,150.429
T,T1200,AL,AL011,3,_Z,POP,_Z,PS,2010,146.136
T,T1200,AL,AL011,3,_Z,POP,_Z,PS,2011,142.583
T,T1200,AL,AL011,3,_Z,POP,_Z,PS,2012,139.335
