time_period,ref_area,sto,activity,unit_measure,obs_value
1996,RO,SAL,C,HW,4671816.2
1996,RO,SAL,C,PS,2407.5
1996,RO,SAL,F,HW,841226.9
1996,RO,SAL,F,PS,428.5
1996,RO,SAL,GTI,HW,2596318.2
1996,RO,SAL,GTI,PS,1330.8
1996,RO,SAL,J,HW,259915.3
1996,RO,SAL,J,PS,132.7
1996,RO,SAL,K,HW,194850.8
1996,RO,SAL,K,PS,101
1996,RO,SAL,L,HW,74710.1
1996,RO,SAL,L,PS,38.7
1996,RO,SAL,M_N,HW,418169.7
1996,RO,SAL,M_N,PS,217.6
1996,RO,SAL,OTQ,HW,1524659.5
1996,RO,SAL,OTQ,PS,802.1
1996,RO,SAL,RTU,HW,437245.3
1996,RO,SAL,RTU,PS,229.6
1996,RO,SAL,_T,HW,12993529.8
1996,RO,SAL,_T,PS,6716
1996,RO,SELF,A,HW,7053671.4
1996,RO,SELF,A,PS,4047.7
1996,RO,SELF,BTE,HW,87680.4
1996,RO,SELF,BTE,PS,46.6
1996,RO,SELF,C,HW,85616.2
1996,RO,SELF,C,PS,45.5
1996,RO,SELF,F,HW,314165.4
1996,RO,SELF,F,PS,178.1
1996,RO,SELF,GTI,HW,338983.4
1996,RO,SELF,GTI,PS,177.2
1996,RO,SELF,J,HW,4083.2
1996,RO,SELF,J,PS,2.3
1996,RO,SELF,K,HW,3840.8
1996,RO,SELF,K,PS,2.2
1996,RO,SELF,L,HW,481.3
1996,RO,SELF,L,PS,0.3
1996,RO,SELF,M_N,HW,22954.6
1996,RO,SELF,M_N,PS,12.2
1996,RO,SELF,OTQ,HW,17801.6
1996,RO,SELF,OTQ,PS,10.1
1996,RO,SELF,RTU,HW,78957.3
1996,RO,SELF,RTU,PS,43.7
1996,RO,SELF,_T,HW,7922619.4
1996,RO,SELF,_T,PS,4520.4
1996,RS,B1G,A,XDC,20798.842296
1996,RS,B1G,BTE,XDC,31490.090798
1996,RS,B1G,C,XDC,25260.435106
1996,RS,B1G,F,XDC,5905.248062
1996,RS,B1G,GTI,XDC,13661.760812
1996,RS,B1G,J,XDC,1984.696647
1996,RS,B1G,K,XDC,1600.274289
1996,RS,B1G,L,XDC,12055.021001
1996,RS,B1G,M_N,XDC,3384.695624
1996,RS,B1G,OTQ,XDC,14988.914419
1996,RS,B1G,RTU,XDC,2945.08321
1996,RS,B1G,_T,PC,5.83841704864253
1996,RS,B1G,_T,XDC,108814.627158
1996,RS,D21X31,_Z,XDC,8348.083804
1996,RS,P51G,_T,XDC,12694.080636
1996,RS,POP,_Z,PS,9770.284
1996,SE,B1G,A,XDC,49966
1996,SE,B1G,BTE,XDC,438185
1996,SE,B1G,C,XDC,376296
1996,SE,B1G,F,XDC,74815
1996,SE,B1G,GTI,XDC,297063
1996,SE,B1G,J,XDC,77280
1996,SE,B1G,K,XDC,82995
1996,SE,B1G,L,XDC,184876
1996,SE,B1G,M_N,XDC,114187
1996,SE,B1G,OTQ,XDC,365130
1996,SE,B1G,RTU,XDC,43753
1996,SE,B1G,_T,PC,1.80643584945354
1996,SE,B1G,_T,XDC,1728250
1996,SE,D1,A,XDC,10307
1996,SE,D1,BTE,XDC,197063
1996,SE,D1,C,XDC,182022
1996,SE,D1,F,XDC,51245
1996,SE,D1,GTI,XDC,177676
1996,SE,D1,J,XDC,35372
1996,SE,D1,K,XDC,27504
1996,SE,D1,L,XDC,14604
1996,SE,D1,M_N,XDC,70290
1996,SE,D1,OTQ,XDC,266976
1996,SE,D1,RTU,XDC,31947
1996,SE,D1,_T,XDC,882984
1996,SE,D21X31,_Z,XDC,228184
1996,SE,EMP,A,HW,278190
1996,SE,EMP,A,PS,133.2
1996,SE,EMP,BTE,HW,1325810
1996,SE,EMP,BTE,PS,759
1996,SE,EMP,C,HW,1240910
1996,SE,EMP,C,PS,710.7
1996,SE,EMP,F,HW,394530
1996,SE,EMP,F,PS,203.6
1996,SE,EMP,GTI,HW,1417270
1996,SE,EMP,GTI,PS,805
1996,SE,EMP,J,HW,189380
1996,SE,EMP,J,PS,120.1
1996,SE,EMP,K,HW,136100
1996,SE,EMP,K,PS,84
1996,SE,EMP,L,HW,107750
1996,SE,EMP,L,PS,61.6
1996,SE,EMP,M_N,HW,477060
1996,SE,EMP,M_N,PS,300.8
1996,SE,EMP,OTQ,HW,2122070
1996,SE,EMP,OTQ,PS,1421.2
1996,SE,EMP,RTU,HW,249280
1996,SE,EMP,RTU,PS,163.4
1996,SE,EMP,_T,HW,6697440
1996,SE,EMP,_T,PS,4051.9
1996,SE,P51G,A,XDC,10688
1996,SE,P51G,BTE,XDC,132414
1996,SE,P51G,C,XDC,112526
1996,SE,P51G,F,XDC,6660
1996,SE,P51G,GTI,XDC,57238
1996,SE,P51G,J,XDC,26595
1996,SE,P51G,K,XDC,9576
1996,SE,P51G,L,XDC,47461
1996,SE,P51G,M_N,XDC,26772
1996,SE,P51G,OTQ,XDC,70678
1996,SE,P51G,RTU,XDC,7755
1996,SE,P51G,_T,XDC,395837
1996,SE,POP,_Z,PS,8841
1996,SE,SAL,A,HW,98120
1996,SE,SAL,A,PS,45
1996,SE,SAL,BTE,HW,1293420
1996,SE,SAL,BTE,PS,743.1
1996,SE,SAL,C,HW,1208930
1996,SE,SAL,C,PS,695
1996,SE,SAL,F,HW,351710
1996,SE,SAL,F,PS,178.7
1996,SE,SAL,GTI,HW,1267240
1996,SE,SAL,GTI,PS,733.2
1996,SE,SAL,J,HW,179130
1996,SE,SAL,J,PS,115.1
1996,SE,SAL,K,HW,135750
1996,SE,SAL,K,PS,83.8
1996,SE,SAL,L,HW,103260
1996,SE,SAL,L,PS,58.9
1996,SE,SAL,M_N,HW,424430
1996,SE,SAL,M_N,PS,270.7
1996,SE,SAL,OTQ,HW,2110710
1996,SE,SAL,OTQ,PS,1414.3
1996,SE,SAL,RTU,HW,206510
1996,SE,SAL,RTU,PS,135.4
1996,SE,SAL,_T,HW,6170280
1996,SE,SAL,_T,PS,3778.2
1996,SE,SELF,A,HW,180070
1996,SE,SELF,A,PS,88.2
1996,SE,SELF,BTE,HW,32390
1996,SE,SELF,BTE,PS,15.9
1996,SE,SELF,C,HW,31980
1996,SE,SELF,C,PS,15.7
1996,SE,SELF,F,HW,42820
1996,SE,SELF,F,PS,24.9
1996,SE,SELF,GTI,HW,150030
1996,SE,SELF,GTI,PS,71.8
1996,SE,SELF,J,HW,10250
1996,SE,SELF,J,PS,5
1996,SE,SELF,K,HW,350
1996,SE,SELF,K,PS,0.2
1996,SE,SELF,L,HW,4490
1996,SE,SELF,L,PS,2.7
1996,SE,SELF,M_N,HW,52630
1996,SE,SELF,M_N,PS,30.1
1996,SE,SELF,OTQ,HW,11360
1996,SE,SELF,OTQ,PS,6.9
1996,SE,SELF,RTU,HW,42770
1996,SE,SELF,RTU,PS,28
1996,SE,SELF,_T,HW,527160
1996,SE,SELF,_T,PS,273.7
1996,SI,B1G,A,XDC,455.920194
1996,SI,B1G,BTE,XDC,3001.262792
1996,SI,B1G,C,XDC,2641.150729
1996,SI,B1G,F,XDC,651.072051
1996,SI,B1G,GTI,XDC,1906.93536
1996,SI,B1G,J,XDC,297.072943
1996,SI,B1G,K,XDC,567.883644
1996,SI,B1G,L,XDC,840.365693
1996,SI,B1G,M_N,XDC,728.921523
1996,SI,B1G,OTQ,XDC,1681.622681
1996,SI,B1G,RTU,XDC,324.888396
1996,SI,B1G,_T,PC,2.94664786837213
1996,SI,B1G,_T,XDC,10455.945276
1996,SI,D1,A,XDC,114.188329
1996,SI,D1,BTE,XDC,2109.739106
1996,SI,D1,C,XDC,1882.763247
1996,SI,D1,F,XDC,355.890667
1996,SI,D1,GTI,XDC,1287.824695
1996,SI,D1,J,XDC,179.465671
1996,SI,D1,K,XDC,244.036239
1996,SI,D1,L,XDC,10.593694
1996,SI,D1,M_N,XDC,542.669383
1996,SI,D1,OTQ,XDC,1371.434979
1996,SI,D1,RTU,XDC,211.921987
1996,SI,D1,_T,XDC,6427.76475
1996,SI,D21X31,_Z,XDC,1691.339903
1996,SI,EMP,A,HW,299174.769
1996,SI,EMP,A,PS,121.02
1996,SI,EMP,BTE,HW,456578.301
1996,SI,EMP,BTE,PS,285.325
1996,SI,EMP,C,HW,419591.636
1996,SI,EMP,C,PS,262.351
1996,SI,EMP,F,HW,94408.081
1996,SI,EMP,F,PS,58.415
1996,SI,EMP,GTI,HW,300996.714
1996,SI,EMP,GTI,PS,186.275
1996,SI,EMP,J,HW,23498.991
1996,SI,EMP,J,PS,14.376
1996,SI,EMP,K,HW,28875.939
1996,SI,EMP,K,PS,18.095
1996,SI,EMP,L,HW,2535.945
1996,SI,EMP,L,PS,1.535
1996,SI,EMP,M_N,HW,102177.643
1996,SI,EMP,M_N,PS,61.415
1996,SI,EMP,OTQ,HW,211815.096
1996,SI,EMP,OTQ,PS,130.961
1996,SI,EMP,RTU,HW,41978.428
1996,SI,EMP,RTU,PS,26.749
1996,SI,EMP,_T,HW,1562039.909
1996,SI,EMP,_T,PS,904.166
1996,SI,P51G,A,XDC,129.81301
1996,SI,P51G,BTE,XDC,740.550524
1996,SI,P51G,C,XDC,550.950377
1996,SI,P51G,F,XDC,77.30186
1996,SI,P51G,GTI,XDC,620.602302
1996,SI,P51G,J,XDC,136.561085
1996,SI,P51G,K,XDC,84.756886
1996,SI,P51G,L,XDC,430.623864
1996,SI,P51G,M_N,XDC,152.276263
1996,SI,P51G,OTQ,XDC,467.297653
1996,SI,P51G,RTU,XDC,59.455156
1996,SI,P51G,_T,XDC,2899.238602
1996,SI,POP,_Z,PS,1989.856
1996,SI,SAL,A,HW,22903.01
1996,SI,SAL,A,PS,14.179
1996,SI,SAL,BTE,HW,430677.473
1996,SI,SAL,BTE,PS,271.478
1996,SI,SAL,C,HW,394369.603
1996,SI,SAL,C,PS,248.866
1996,SI,SAL,F,HW,77780.209
1996,SI,SAL,F,PS,49.463
1996,SI,SAL,GTI,HW,257224.788
1996,SI,SAL,GTI,PS,162.628
1996,SI,SAL,J,HW,22129.379
1996,SI,SAL,J,PS,13.659
1996,SI,SAL,K,HW,28823.826
1996,SI,SAL,K,PS,18.067
1996,SI,SAL,L,HW,2452.994
1996,SI,SAL,L,PS,1.492
1996,SI,SAL,M_N,HW,89594.179
1996,SI,SAL,M_N,PS,54.879
1996,SI,SAL,OTQ,HW,208485.395
1996,SI,SAL,OTQ,PS,129.216
1996,SI,SAL,RTU,HW,30657.101
1996,SI,SAL,RTU,PS,20.202
1996,SI,SAL,_T,HW,1170728.355
1996,SI,SAL,_T,PS,735.263
1996,SI,SELF,A,HW,276271.759
1996,SI,SELF,A,PS,106.842
1996,SI,SELF,BTE,HW,25900.829
1996,SI,SELF,BTE,PS,13.847
1996,SI,SELF,C,HW,25222.033
1996,SI,SELF,C,PS,13.485
1996,SI,SELF,F,HW,16627.872
1996,SI,SELF,F,PS,8.953
1996,SI,SELF,GTI,HW,43771.925
1996,SI,SELF,GTI,PS,23.647
1996,SI,SELF,J,HW,1369.612
1996,SI,SELF,J,PS,0.716
1996,SI,SELF,K,HW,52.113
1996,SI,SELF,K,PS,0.028
1996,SI,SELF,L,HW,82.951
1996,SI,SELF,L,PS,0.043
1996,SI,SELF,M_N,HW,12583.464
1996,SI,SELF,M_N,PS,6.536
1996,SI,SELF,OTQ,HW,3329.701
1996,SI,SELF,OTQ,PS,1.745
1996,SI,SELF,RTU,HW,11321.327
1996,SI,SELF,RTU,PS,6.547
1996,SI,SELF,_T,HW,391311.554
1996,SI,SELF,_T,PS,168.903
1996,SK,B1G,A,XDC,506.817
1996,SK,B1G,BTE,XDC,5066.208
1996,SK,B1G,C,XDC,3964.172
1996,SK,B1G,F,XDC,1234.508
1996,SK,B1G,GTI,XDC,3678.513
1996,SK,B1G,J,XDC,676.469
1996,SK,B1G,K,XDC,818.145
1996,SK,B1G,L,XDC,2696.094
1996,SK,B1G,M_N,XDC,1130.07
1996,SK,B1G,OTQ,XDC,2922.276
1996,SK,B1G,RTU,XDC,564.679
1996,SK,B1G,_T,PC,8.2653755207972
1996,SK,B1G,_T,XDC,19293.779
1996,SK,D1,A,XDC,596.559
1996,SK,D1,BTE,XDC,2700.455
1996,SK,D1,C,XDC,2302.09
1996,SK,D1,F,XDC,622.103
1996,SK,D1,GTI,XDC,1632.667
1996,SK,D1,J,XDC,236.377
1996,SK,D1,K,XDC,275.542
1996,SK,D1,L,XDC,82.759
1996,SK,D1,M_N,XDC,480.972
1996,SK,D1,OTQ,XDC,2106.389
1996,SK,D1,RTU,XDC,200.607
1996,SK,D1,_T,XDC,8934.43
1996,SK,D21X31,_Z,XDC,2739.075
1996,SK,EMP,A,HW,380179
1996,SK,EMP,A,PS,186.536
1996,SK,EMP,BTE,HW,1125995
1996,SK,EMP,BTE,PS,642.474
1996,SK,EMP,C,HW,990081
1996,SK,EMP,C,PS,565.286
1996,SK,EMP,F,HW,274251
1996,SK,EMP,F,PS,146.034
1996,SK,EMP,GTI,HW,852135
1996,SK,EMP,GTI,PS,458.772
1996,SK,EMP,J,HW,77046
1996,SK,EMP,J,PS,41.86
1996,SK,EMP,K,HW,56909
1996,SK,EMP,K,PS,31.566
1996,SK,EMP,L,HW,34744
1996,SK,EMP,L,PS,18.837
1996,SK,EMP,M_N,HW,235331
1996,SK,EMP,M_N,PS,120.527
1996,SK,EMP,OTQ,HW,781229
1996,SK,EMP,OTQ,PS,453.715
1996,SK,EMP,RTU,HW,96410
1996,SK,EMP,RTU,PS,50.793
1996,SK,EMP,_T,HW,3914229
1996,SK,EMP,_T,PS,2151.114
1996,SK,P51G,A,XDC,168.829
1996,SK,P51G,BTE,XDC,2744.825
1996,SK,P51G,C,XDC,1216.606
1996,SK,P51G,F,XDC,120.498
1996,SK,P51G,GTI,XDC,1222.15
1996,SK,P51G,J,XDC,541.836
1996,SK,P51G,K,XDC,568.148
1996,SK,P51G,L,XDC,655.028
1996,SK,P51G,M_N,XDC,588.41
1996,SK,P51G,OTQ,XDC,530.21
1996,SK,P51G,RTU,XDC,138.081
1996,SK,P51G,_T,XDC,7278.015
1996,SK,POP,_Z,PS,5373.648
1996,SK,SAL,A,HW,354093
1996,SK,SAL,A,PS,175.929
1996,SK,SAL,BTE,HW,1049397
1996,SK,SAL,BTE,PS,611.413
1996,SK,SAL,C,HW,916152
1996,SK,SAL,C,PS,535.37
1996,SK,SAL,F,HW,213363
1996,SK,SAL,F,PS,121.205
1996,SK,SAL,GTI,HW,676949
1996,SK,SAL,GTI,PS,389.25
1996,SK,SAL,J,HW,67798
1996,SK,SAL,J,PS,38.253
1996,SK,SAL,K,HW,55496
1996,SK,SAL,K,PS,30.927
1996,SK,SAL,L,HW,33250
1996,SK,SAL,L,PS,18.216
1996,SK,SAL,M_N,HW,192376
1996,SK,SAL,M_N,PS,102.731
1996,SK,SAL,OTQ,HW,768473
1996,SK,SAL,OTQ,PS,448.226
1996,SK,SAL,RTU,HW,80807
1996,SK,SAL,RTU,PS,43.769
1996,SK,SAL,_T,HW,3492002
1996,SK,SAL,_T,PS,1979.919
1996,SK,SELF,A,HW,26086
1996,SK,SELF,A,PS,10.607
1996,SK,SELF,BTE,HW,76598
1996,SK,SELF,BTE,PS,31.061
1996,SK,SELF,C,HW,73929
1996,SK,SELF,C,PS,29.916
1996,SK,SELF,F,HW,60888
1996,SK,SELF,F,PS,24.829
1996,SK,SELF,GTI,HW,175186
1996,SK,SELF,GTI,PS,69.522
1996,SK,SELF,J,HW,9248
1996,SK,SELF,J,PS,3.607
1996,SK,SELF,K,HW,1413
1996,SK,SELF,K,PS,0.639
1996,SK,SELF,L,HW,1494
1996,SK,SELF,L,PS,0.621
1996,SK,SELF,M_N,HW,42955
1996,SK,SELF,M_N,PS,17.796
1996,SK,SELF,OTQ,HW,12756
1996,SK,SELF,OTQ,PS,5.489
1996,SK,SELF,RTU,HW,15603
1996,SK,SELF,RTU,PS,7.024
1996,SK,SELF,_T,HW,422227
1996,SK,SELF,_T,PS,171.195
1997,AL,B1G,A,XDC,104510.744462
1997,AL,B1G,BTE,XDC,30923.839518
1997,AL,B1G,C,XDC,15186.054214
1997,AL,B1G,F,XDC,29077.586572
1997,AL,B1G,GTI,XDC,74243.309343
1997,AL,B1G,J,XDC,6361.093149
1997,AL,B1G,K,XDC,-939.105653
1997,AL,B1G,L,XDC,24279.355229
1997,AL,B1G,M_N,XDC,3045.141176
1997,AL,B1G,OTQ,XDC,30168.74974
1997,AL,B1G,RTU,XDC,3043.465177
1997,AL,B1G,_T,XDC,304714.178713
1997,AL,D21X31,_Z,XDC,26610.066
1997,AL,POP,_Z,PS,3138.405
1997,AT,B1G,A,XDC,3596.1
1997,AT,B1G,BTE,XDC,40722.33
1997,AT,B1G,C,XDC,33599.5
1997,AT,B1G,F,XDC,13396.82
1997,AT,B1G,GTI,XDC,37291.91
1997,AT,B1G,J,XDC,5508.83
1997,AT,B1G,K,XDC,9252.91
1997,AT,B1G,L,XDC,13152.01
1997,AT,B1G,M_N,XDC,10495.44
1997,AT,B1G,OTQ,XDC,30037.66
1997,AT,B1G,RTU,XDC,4648.79
1997,AT,B1G,_T,PC,2.09929581416987
1997,AT,B1G,_T,XDC,168102.79
1997,AT,D1,A,XDC,380.5
1997,AT,D1,BTE,XDC,22656.24
1997,AT,D1,C,XDC,20226.4
1997,AT,D1,F,XDC,8133.86
1997,AT,D1,GTI,XDC,21527.18
1997,AT,D1,J,XDC,2790.94
1997,AT,D1,K,XDC,5302.48
1997,AT,D1,L,XDC,960.99
1997,AT,D1,M_N,XDC,4918.32
1997,AT,D1,OTQ,XDC,23299.26
1997,AT,D1,RTU,XDC,2822.17
1997,AT,D1,_T,XDC,92791.92
1997,AT,D21X31,_Z,XDC,20620.97
1997,AT,EMP,A,HW,697425
1997,AT,EMP,A,PS,254.58
1997,AT,EMP,BTE,HW,1214142
1997,AT,EMP,BTE,PS,708.6
1997,AT,EMP,C,HW,1116307
1997,AT,EMP,C,PS,653.19
1997,AT,EMP,F,HW,484484
1997,AT,EMP,F,PS,283.71
1997,AT,EMP,GTI,HW,1803348
1997,AT,EMP,GTI,PS,987.61
1997,AT,EMP,J,HW,135058
1997,AT,EMP,J,PS,73.23
1997,AT,EMP,K,HW,211325
1997,AT,EMP,K,PS,126.33
1997,AT,EMP,L,HW,80915
1997,AT,EMP,L,PS,49.34
1997,AT,EMP,M_N,HW,435192
1997,AT,EMP,M_N,PS,236.4
1997,AT,EMP,OTQ,HW,1279602
1997,AT,EMP,OTQ,PS,766.47
1997,AT,EMP,RTU,HW,244750
1997,AT,EMP,RTU,PS,141.13
1997,AT,EMP,_T,HW,6586241
1997,AT,EMP,_T,PS,3627.4
1997,AT,P51G,A,XDC,1931.57
1997,AT,P51G,BTE,XDC,9789.15
1997,AT,P51G,C,XDC,6622.62
1997,AT,P51G,F,XDC,1680.94
1997,AT,P51G,GTI,XDC,6819.47
1997,AT,P51G,J,XDC,2016.74
1997,AT,P51G,K,XDC,1843.19
1997,AT,P51G,L,XDC,15503.97
1997,AT,P51G,M_N,XDC,2433.82
1997,AT,P51G,OTQ,XDC,5091.18
1997,AT,P51G,RTU,XDC,862.45
1997,AT,P51G,_T,XDC,47972.47
1997,AT,POP,_Z,PS,7968.041
1997,AT,SAL,A,HW,39008
1997,AT,SAL,A,PS,20.88
1997,AT,SAL,BTE,HW,1160425
1997,AT,SAL,BTE,PS,686.97
1997,AT,SAL,C,HW,1064610
1997,AT,SAL,C,PS,632.11
1997,AT,SAL,F,HW,442981
1997,AT,SAL,F,PS,267.64
1997,AT,SAL,GTI,HW,1481555
1997,AT,SAL,GTI,PS,876.25
1997,AT,SAL,J,HW,114954
1997,AT,SAL,J,PS,65.2
1997,AT,SAL,K,HW,188134
1997,AT,SAL,K,PS,117.04
1997,AT,SAL,L,HW,72790
1997,AT,SAL,L,PS,45.16
1997,AT,SAL,M_N,HW,312690
1997,AT,SAL,M_N,PS,185.43
1997,AT,SAL,OTQ,HW,1213220
1997,AT,SAL,OTQ,PS,737.81
1997,AT,SAL,RTU,HW,189421
1997,AT,SAL,RTU,PS,114.24
1997,AT,SAL,_T,HW,5215177
1997,AT,SAL,_T,PS,3116.61
1997,AT,SELF,A,HW,658417
1997,AT,SELF,A,PS,233.7
1997,AT,SELF,BTE,HW,53718
1997,AT,SELF,BTE,PS,21.63
1997,AT,SELF,C,HW,51697
1997,AT,SELF,C,PS,21.08
1997,AT,SELF,F,HW,41504
1997,AT,SELF,F,PS,16.08
1997,AT,SELF,GTI,HW,321793
1997,AT,SELF,GTI,PS,111.36
1997,AT,SELF,J,HW,20104
1997,AT,SELF,J,PS,8.03
1997,AT,SELF,K,HW,23191
1997,AT,SELF,K,PS,9.29
1997,AT,SELF,L,HW,8124
1997,AT,SELF,L,PS,4.18
1997,AT,SELF,M_N,HW,122502
1997,AT,SELF,M_N,PS,50.97
1997,AT,SELF,OTQ,HW,66383
1997,AT,SELF,OTQ,PS,28.66
1997,AT,SELF,RTU,HW,55328
1997,AT,SELF,RTU,PS,26.89
1997,AT,SELF,_T,HW,1371064
1997,AT,SELF,_T,PS,510.79
1997,BE,B1G,A,XDC,3004.8
1997,BE,B1G,BTE,XDC,48315.7
1997,BE,B1G,C,XDC,41233.4
1997,BE,B1G,F,XDC,10196.9
1997,BE,B1G,GTI,XDC,38854.4
1997,BE,B1G,J,XDC,6776.1
1997,BE,B1G,K,XDC,11906.8
1997,BE,B1G,L,XDC,17406.6
1997,BE,B1G,M_N,XDC,20477.4
1997,BE,B1G,OTQ,XDC,39294.3
1997,BE,B1G,RTU,XDC,4382.9
1997,BE,B1G,_T,PC,3.64688296041041
1997,BE,B1G,_T,XDC,200615.9
1997,BE,D1,A,XDC,215.5
1997,BE,D1,BTE,XDC,28170.9
1997,BE,D1,C,XDC,25316.8
1997,BE,D1,F,XDC,5716
1997,BE,D1,GTI,XDC,22866.2
1997,BE,D1,J,XDC,3574.8
1997,BE,D1,K,XDC,7373
1997,BE,D1,L,XDC,368
1997,BE,D1,M_N,XDC,8783
1997,BE,D1,OTQ,XDC,33245.7
1997,BE,D1,RTU,XDC,2550.4
1997,BE,D1,_T,XDC,112863.5
1997,BE,D21X31,_Z,XDC,23485.6
1997,BE,EMP,A,HW,143204.8
1997,BE,EMP,A,PS,84.8
1997,BE,EMP,BTE,HW,1131191.8
1997,BE,EMP,BTE,PS,699.9
1997,BE,EMP,C,HW,1062364.6
1997,BE,EMP,C,PS,657.4
1997,BE,EMP,F,HW,378750.2
1997,BE,EMP,F,PS,236.8
1997,BE,EMP,GTI,HW,1567614.8
1997,BE,EMP,GTI,PS,946.3
1997,BE,EMP,J,HW,123700.1
1997,BE,EMP,J,PS,75.9
1997,BE,EMP,K,HW,220976.7
1997,BE,EMP,K,PS,141.1
1997,BE,EMP,L,HW,26003.1
1997,BE,EMP,L,PS,17.6
1997,BE,EMP,M_N,HW,826488.3
1997,BE,EMP,M_N,PS,468.8
1997,BE,EMP,OTQ,HW,1473376.2
1997,BE,EMP,OTQ,PS,1042
1997,BE,EMP,RTU,HW,286386.2
1997,BE,EMP,RTU,PS,192.3
1997,BE,EMP,_T,HW,6177692.1
1997,BE,EMP,_T,PS,3905.4
1997,BE,P51G,A,XDC,484.4
1997,BE,P51G,BTE,XDC,12112.7
1997,BE,P51G,C,XDC,10357.1
1997,BE,P51G,F,XDC,1405.1
1997,BE,P51G,GTI,XDC,8347.4
1997,BE,P51G,J,XDC,1887.7
1997,BE,P51G,K,XDC,2466.2
1997,BE,P51G,L,XDC,12929.1
1997,BE,P51G,M_N,XDC,3421.1
1997,BE,P51G,OTQ,XDC,5186.7
1997,BE,P51G,RTU,XDC,735.4
1997,BE,P51G,_T,XDC,48975.8
1997,BE,POP,_Z,PS,10181
1997,BE,SAL,A,HW,16579.5
1997,BE,SAL,A,PS,14.7
1997,BE,SAL,BTE,HW,1053843.5
1997,BE,SAL,BTE,PS,668.3
1997,BE,SAL,C,HW,985820.4
1997,BE,SAL,C,PS,626.1
1997,BE,SAL,F,HW,268359.5
1997,BE,SAL,F,PS,181.4
1997,BE,SAL,GTI,HW,1057298.8
1997,BE,SAL,GTI,PS,726.5
1997,BE,SAL,J,HW,113659.2
1997,BE,SAL,J,PS,71.3
1997,BE,SAL,K,HW,192883.7
1997,BE,SAL,K,PS,126.9
1997,BE,SAL,L,HW,17658.9
1997,BE,SAL,L,PS,13.4
1997,BE,SAL,M_N,HW,376102.9
1997,BE,SAL,M_N,PS,280
1997,BE,SAL,OTQ,HW,1346981.6
1997,BE,SAL,OTQ,PS,976.8
1997,BE,SAL,RTU,HW,192708.8
1997,BE,SAL,RTU,PS,140.4
1997,BE,SAL,_T,HW,4636076.5
1997,BE,SAL,_T,PS,3199.7
1997,BE,SELF,A,HW,126625.3
1997,BE,SELF,A,PS,70.1
1997,BE,SELF,BTE,HW,77348.2
1997,BE,SELF,BTE,PS,31.6
1997,BE,SELF,C,HW,76544.2
1997,BE,SELF,C,PS,31.3
1997,BE,SELF,F,HW,110390.7
1997,BE,SELF,F,PS,55.4
1997,BE,SELF,GTI,HW,510315.9
1997,BE,SELF,GTI,PS,219.8
1997,BE,SELF,J,HW,10040.9
1997,BE,SELF,J,PS,4.6
1997,BE,SELF,K,HW,28093
1997,BE,SELF,K,PS,14.2
1997,BE,SELF,L,HW,8344.2
1997,BE,SELF,L,PS,4.1
1997,BE,SELF,M_N,HW,450385.3
1997,BE,SELF,M_N,PS,188.8
1997,BE,SELF,OTQ,HW,126394.6
1997,BE,SELF,OTQ,PS,65.2
1997,BE,SELF,RTU,HW,93677.3
1997,BE,SELF,RTU,PS,51.9
1997,BE,SELF,_T,HW,1541615.5
1997,BE,SELF,_T,PS,705.7
1997,BG,B1G,A,XDC,3897.226
1997,BG,B1G,BTE,XDC,3662.271
1997,BG,B1G,C,XDC,2452.923
1997,BG,B1G,F,XDC,482.038
1997,BG,B1G,GTI,XDC,3154.321
1997,BG,B1G,J,XDC,359.049
1997,BG,B1G,K,XDC,574.846
1997,BG,B1G,L,XDC,1739.907
1997,BG,B1G,M_N,XDC,1856.057
1997,BG,B1G,OTQ,XDC,1367.491
1997,BG,B1G,RTU,XDC,291.481
1997,BG,B1G,_T,PC,-15.1253484595836
1997,BG,B1G,_T,XDC,17384.687
1997,BG,D1,A,XDC,282.845
1997,BG,D1,BTE,XDC,2172.607
1997,BG,D1,C,XDC,1616.837
1997,BG,D1,F,XDC,423.407
1997,BG,D1,GTI,XDC,1265.097
1997,BG,D1,J,XDC,113.759
1997,BG,D1,K,XDC,78.444
1997,BG,D1,L,XDC,28.223
1997,BG,D1,M_N,XDC,295.643
1997,BG,D1,OTQ,XDC,1151.901
1997,BG,D1,RTU,XDC,157.285
1997,BG,D1,_T,XDC,5969.211
1997,BG,D21X31,_Z,XDC,1647.67
1997,BG,EMP,A,HW,1223483.063
1997,BG,EMP,A,PS,817.64
1997,BG,EMP,BTE,HW,1545544.002
1997,BG,EMP,BTE,PS,896.611
1997,BG,EMP,C,HW,1315242.565
1997,BG,EMP,C,PS,763.887
1997,BG,EMP,F,HW,240452.499
1997,BG,EMP,F,PS,146.206
1997,BG,EMP,GTI,HW,1194432.06
1997,BG,EMP,GTI,PS,662.553
1997,BG,EMP,J,HW,91164.146
1997,BG,EMP,J,PS,51.251
1997,BG,EMP,K,HW,45540.482
1997,BG,EMP,K,PS,26.007
1997,BG,EMP,L,HW,18280.942
1997,BG,EMP,L,PS,10.403
1997,BG,EMP,M_N,HW,224109.917
1997,BG,EMP,M_N,PS,125.917
1997,BG,EMP,OTQ,HW,1216303.943
1997,BG,EMP,OTQ,PS,667.424
1997,BG,EMP,RTU,HW,181399.138
1997,BG,EMP,RTU,PS,99.902
1997,BG,EMP,_T,HW,5980710.192
